Voltage,Current,Ah,Wh,Power,Battery Temp,Time,Chamber Temp
3.77849,-3.52045,-0.55815,-2.1163,-13.3019851205,28.98195,983.2979958504438,25
3.77849,-3.51963,-0.55825,-2.11668,-13.2988867587,28.78021,983.3999969065189,25
3.77849,-3.51963,-0.55834,-2.11704,-13.2988867587,28.78021,983.501997962594,25
3.77849,-3.51963,-0.55844,-2.11742,-13.2988867587,28.78021,983.601001650095,25
3.77849,-3.51881,-0.55854,-2.11779,-13.2957883969,28.78021,983.7010011076927,25
3.77849,-3.51881,-0.55864,-2.11815,-13.2957883969,28.78021,983.8019963353872,25
3.77656,-3.91161,-0.55874,-2.11854,-14.7724298616,28.98195,983.9039973914623,25
3.77012,-3.91733,-0.55884,-2.11893,-14.7688041796,28.98195,984.0009994804859,25
3.76884,-3.92304,-0.55896,-2.11936,-14.7853100736,28.99316,984.1059979051352,25
3.76755,-3.92631,-0.55906,-2.11975,-14.792569240499999,28.99316,984.2000026255846,25
3.76755,-3.92712,-0.55918,-2.12019,-14.795620956,28.99316,984.2959988862276,25
3.76691,-3.92712,-0.55928,-2.12057,-14.7931075992,28.99316,984.3979999423027,25
3.76691,-3.92794,-0.55939,-2.12098,-14.796196465400001,28.99316,984.5029983669519,25
3.76691,-3.92794,-0.5595,-2.12142,-14.796196465400001,28.99316,984.604999423027,25
3.76691,-3.92794,-0.55961,-2.12183,-14.796196465400001,28.78021,984.7059946507215,25
3.76691,-3.92876,-0.55971,-2.12221,-14.7992853316,28.78021,984.7990036010742,25
3.78556,-0.56673,-0.55973,-2.12227,-2.1453904188,28.97074,984.8999988287687,25
3.83768,-0.5553,-0.55974,-2.12233,-2.1310637040000002,28.97074,984.9979966878891,25
3.85054,-0.54959,-0.55976,-2.12238,-2.1162182786000003,28.97074,985.09700037539,25
3.85633,-0.5455,-0.55977,-2.12244,-2.103628015,28.78021,985.1979956030846,25
3.85826,-0.54469,-0.55979,-2.1225,-2.1015556394,28.78021,985.2990008890629,25
3.85955,-0.54387,-0.5598,-2.12256,-2.0990934585,28.99316,985.4039993137121,25
3.86019,-0.54387,-0.55982,-2.12262,-2.0994415352999996,28.99316,985.4980040341616,25
3.86084,-0.54387,-0.55983,-2.12268,-2.0997950508,28.99316,985.5969976633787,25
3.86084,-0.54387,-0.55985,-2.12274,-2.0997950508,28.79141,985.698002949357,25
3.86148,-0.54305,-0.55986,-2.12279,-2.096976714,28.79141,985.8000040054321,25
3.8454,-3.80953,-0.55998,-2.12322,-14.649166662,28.78021,985.903000831604,25
3.79328,-3.83158,-0.56008,-2.12362,-14.5342557824,28.78021,986.0039960592985,25
3.77977,-3.86261,-0.56019,-2.12403,-14.5997773997,28.99316,986.1050013452768,25
3.77463,-3.88303,-0.5603,-2.12443,-14.657001528900002,28.99316,986.2029992043972,25
3.7727,-3.89038,-0.5604,-2.12484,-14.677236626,28.99316,986.3029986619949,25
3.77205,-3.89446,-0.56051,-2.12526,-14.690097843,28.78021,986.4070013165474,25
3.77141,-3.89609,-0.56061,-2.12563,-14.6937527869,28.78021,986.4970028400421,25
3.77077,-3.89691,-0.56072,-2.12605,-14.694351320700001,28.99316,986.6009954363108,25
3.77077,-3.89773,-0.56084,-2.12647,-14.6974433521,28.99316,986.7029964923859,25
3.77012,-3.89773,-0.56095,-2.12689,-14.6949098276,28.99316,986.8040017783642,25
3.77977,-1.63977,-0.56105,-2.12729,-6.1979534529,28.99316,986.9049970060587,25
3.81387,-1.63732,-0.5611,-2.12746,-6.244525628400001,28.99316,986.9979958981276,25
3.82545,-1.62834,-0.56114,-2.12763,-6.229133253,28.99316,987.0979953557253,25
3.82996,-1.62262,-0.56119,-2.12781,-6.2145696952,28.99316,987.2019980102777,25
3.83124,-1.61936,-0.56124,-2.12799,-6.2041568064,28.99316,987.3049948364496,25
3.83189,-1.61854,-0.56128,-2.12816,-6.202067240600001,28.99316,987.3969979584217,25
3.83189,-1.61772,-0.56132,-2.12832,-6.1989250908,28.99316,987.4969974160194,25
3.83253,-1.61772,-0.56137,-2.1285,-6.1999604316,28.99316,987.6050032675266,25
3.83253,-1.61772,-0.56141,-2.12866,-6.1999604316,28.99316,987.6969963312149,25
3.83317,-1.61772,-0.56146,-2.12884,-6.2009957724,28.99316,987.8009989857674,25
3.83961,-0.50794,-0.56147,-2.1289,-1.9502915033999997,28.98195,987.9009984433651,25
3.85698,-0.49732,-0.56149,-2.12895,-1.9181532936,28.98195,988.0029994994402,25
3.86148,-0.49405,-0.5615,-2.129,-1.9077641939999999,28.98195,988.1050005555153,25
3.86405,-0.49161,-0.56151,-2.12906,-1.8996056205,28.98195,988.2059957832098,25
3.8647,-0.49161,-0.56153,-2.12911,-1.899925167,28.98195,988.2989946752787,25
3.86534,-0.49161,-0.56154,-2.12916,-1.9002397974,28.98195,988.4009957313538,25
3.86598,-0.49079,-0.56155,-2.12921,-1.8973843242,28.98195,988.5020010173321,25
3.86598,-0.49161,-0.56157,-2.12927,-1.9005544278,28.98195,988.6020004749298,25
3.86663,-0.49079,-0.56158,-2.12932,-1.8977033376999999,28.98195,988.7019999325275,25
3.86663,-0.49079,-0.5616,-2.12937,-1.8977033376999999,28.98195,988.8010036200285,25
3.85376,-3.25015,-0.56161,-2.12942,-12.525298064,28.98195,988.9010030776262,25
3.8113,-3.33997,-0.5617,-2.12978,-12.729627661,28.98195,989.0019983053207,25
3.79457,-3.39796,-0.5618,-2.13016,-12.8937970772,28.78021,989.1039993613958,25
3.79071,-3.4151,-0.5619,-2.13052,-12.945653721,28.78021,989.1980040818453,25
3.78878,-3.42572,-0.56199,-2.13086,-12.9792994216,28.98195,989.3010009080172,25
3.78814,-3.42899,-0.56209,-2.13124,-12.989494178600001,28.98195,989.3969971686602,25
3.78749,-3.43062,-0.56217,-2.13157,-12.9934389438,28.98195,989.4969966262579,25
3.78685,-3.43225,-0.56227,-2.13195,-12.9974159125,28.98195,989.6030008792877,25
3.78685,-3.43225,-0.56237,-2.13232,-12.9974159125,28.98195,989.7059977054596,25
3.78621,-3.43307,-0.56246,-2.13266,-12.998323964699999,28.98195,989.8020040243864,25
3.78621,-3.44042,-0.56256,-2.13304,-13.0261526082,28.98195,989.9050008505583,25
3.78556,-3.45349,-0.56266,-2.1334,-13.0733936044,28.98195,990.0059960782528,25
3.78492,-3.45838,-0.56275,-2.13375,-13.0896916296,28.78021,990.1020023971796,25
3.78428,-3.46002,-0.56285,-2.13411,-13.0936844856,28.78021,990.2009960263968,25
3.78428,-3.46083,-0.56294,-2.13448,-13.0967497524,28.79141,990.3029970824718,25
3.78428,-3.46083,-0.56304,-2.13485,-13.0967497524,28.79141,990.404998138547,25
3.78363,-3.46083,-0.56314,-2.13522,-13.0945002129,28.79141,990.5049975961447,25
3.78363,-3.46165,-0.56323,-2.13555,-13.0976027895,28.769,990.6040012836456,25
3.78363,-3.46165,-0.56333,-2.13594,-13.0976027895,28.769,990.7029949128628,25
3.78299,-3.46165,-0.56343,-2.13632,-13.0953873335,28.78021,990.8060017973185,25
3.79264,-0.86153,-0.56351,-2.13664,-3.2674731392000003,28.78021,990.89699909091,25
3.83832,-0.8648,-0.56354,-2.13674,-3.3193791360000002,28.98195,991.0060007125139,25
3.84797,-0.86072,-0.56356,-2.13683,-3.3120247384000003,28.98195,991.0969980061054,25
3.85183,-0.85827,-0.56359,-2.13692,-3.3059101341,28.98195,991.203998029232,25
3.85312,-0.85663,-0.56361,-2.13702,-3.3006981856,28.78021,991.3010001182556,25
3.8544,-0.85663,-0.56363,-2.1371,-3.301794672,28.78021,991.398997977376,25
3.8544,-0.85582,-0.56366,-2.1372,-3.298672608,28.769,991.4989974349737,25
3.85505,-0.85582,-0.56368,-2.13729,-3.299228891,28.769,991.5989968925714,25
3.85569,-0.85582,-0.56371,-2.13738,-3.2997766158000004,28.769,991.7039953172207,25
3.85569,-0.855,-0.56373,-2.13748,-3.29661495,28.78021,991.8070022016764,25
3.85376,-1.32292,-0.56377,-2.13762,-5.0982161792000005,28.78021,991.8970037251711,25
3.84282,-1.4789,-0.56381,-2.13776,-5.683146498,28.78021,991.9979989528656,25
3.84025,-1.51728,-0.56385,-2.13793,-5.8267345200000005,28.78021,992.1029973775148,25
3.83961,-1.53035,-0.56389,-2.13808,-5.8759471635,28.78021,992.1990036964417,25
3.83896,-1.53525,-0.56394,-2.13826,-5.8937633400000005,28.78021,992.3049978911877,25
3.83896,-1.53606,-0.56398,-2.13842,-5.8968728976,28.78021,992.4010042101145,25
3.83896,-1.53606,-0.56402,-2.13859,-5.8968728976,28.78021,992.501999437809,25
3.83896,-1.53606,-0.56406,-2.13875,-5.8968728976,28.98195,992.6049962639809,25
3.83961,-1.53606,-0.56411,-2.13892,-5.8978713366,28.98195,992.7049957215786,25
3.83961,-1.53606,-0.56415,-2.13908,-5.8978713366,28.98195,992.8069967776537,25
3.8261,-4.81969,-0.56428,-2.13959,-18.440615908999998,28.98195,992.9049946367741,25
3.77527,-4.84174,-0.56441,-2.14006,-18.2788757698,28.98195,992.9969977587461,25
3.75533,-4.89319,-0.56454,-2.14058,-18.375543202699998,28.769,993.0989988148212,25
3.75018,-4.91523,-0.56468,-2.14108,-18.4329972414,28.769,993.1980025023222,25
3.7476,-4.92912,-0.56482,-2.14162,-18.472370112,28.769,993.3030009269714,25
3.74632,-4.93402,-0.56496,-2.14215,-18.4844178064,28.769,993.3959998190403,25
3.74567,-4.93647,-0.56509,-2.14262,-18.4903875849,28.769,993.4989966452122,25
3.74503,-4.9381,-0.56523,-2.14315,-18.493332643000002,28.99316,993.6009977012873,25
3.74439,-4.93973,-0.56537,-2.14367,-18.4962756147,28.99316,993.7029987573624,25
3.74374,-4.94055,-0.5655,-2.14416,-18.496134657,28.769,993.7979992479086,25
3.75404,-1.97214,-0.56556,-2.14437,-7.4034924455999995,28.769,993.8979987055063,25
3.80551,-1.96315,-0.56561,-2.14458,-7.4707869565,28.769,993.9999997615814,25
3.81709,-1.95009,-0.56567,-2.14479,-7.4436690381,28.98195,994.1020008176565,25
3.82159,-1.94111,-0.56572,-2.145,-7.4181265649,28.98195,994.2020002752542,25
3.82288,-1.93702,-0.56578,-2.1452,-7.4049950176,28.78021,994.3029955029488,25
3.82352,-1.93621,-0.56583,-2.14542,-7.4031376591999996,28.78021,994.3959943950176,25
3.82417,-1.93539,-0.56588,-2.14561,-7.4012603763,28.78021,994.5019986480474,25
3.82417,-1.93539,-0.56594,-2.14582,-7.4012603763,28.94833,994.6049954742193,25
3.82417,-1.93539,-0.56599,-2.14602,-7.4012603763,28.94833,994.6990001946688,25
3.82481,-1.93457,-0.56604,-2.14623,-7.3993626816999996,28.97074,994.8049943894148,25
3.82481,-1.93457,-0.5661,-2.14643,-7.3993626816999996,28.97074,994.8989991098642,25
3.82481,-1.93457,-0.56615,-2.14664,-7.3993626816999996,28.97074,995.0039975345135,25
3.82545,-1.93376,-0.5662,-2.14684,-7.397502192,28.98195,995.1080001890659,25
3.82545,-1.93457,-0.56626,-2.14704,-7.4006008065,28.98195,995.1969958841801,25
3.82545,-1.93376,-0.56631,-2.14727,-7.397502192,28.78021,995.3070033341646,25
3.82545,-1.93457,-0.56636,-2.14745,-7.4006008065,28.78021,995.3989963978529,25
3.82545,-1.93457,-0.56642,-2.14766,-7.4006008065,28.78021,995.4980000853539,25
3.8261,-1.93376,-0.56647,-2.14787,-7.398759136,28.769,995.6020027399063,25
3.8261,-1.93376,-0.56653,-2.14808,-7.398759136,28.769,995.7049995660782,25
3.8261,-1.93376,-0.56658,-2.14829,-7.398759136,28.78021,995.8020016551018,25
3.81837,-4.13945,-0.5667,-2.14872,-15.8059516965,28.78021,995.9009952843189,25
3.77913,-4.15088,-0.56681,-2.14915,-15.6867151344,28.98195,996.0020005702972,25
3.77012,-4.17211,-0.56693,-2.14959,-15.729355353199999,28.98195,996.102000027895,25
3.76626,-4.18599,-0.56704,-2.15003,-15.7655266974,28.98195,996.2040010839701,25
3.76498,-4.19253,-0.56716,-2.15048,-15.784791599399998,28.769,996.3049963116646,25
3.76433,-4.19498,-0.56728,-2.15091,-15.7912890634,28.769,996.4019984006882,25
3.76369,-4.19661,-0.56739,-2.15134,-15.794739090899999,28.78021,996.5010020881891,25
3.76305,-4.19743,-0.56751,-2.15179,-15.795138961499998,28.78021,996.6019973158836,25
3.7624,-4.19824,-0.56763,-2.15223,-15.795458176,28.78021,996.7050042003393,25
3.7624,-4.19824,-0.56774,-2.15266,-15.795458176,28.78021,996.8039978295565,25
3.76369,-3.84301,-0.56786,-2.1531,-14.463898306900001,28.78021,996.9039972871542,25
3.76884,-3.84873,-0.56797,-2.15353,-14.5052475732,28.78021,996.9960004091263,25
3.77012,-3.8471,-0.56808,-2.15393,-14.504028652,28.78021,997.0969956368208,25
3.77012,-3.84546,-0.56818,-2.15432,-14.4978456552,28.98195,997.2070030868053,25
3.77012,-3.84546,-0.56828,-2.1547,-14.4978456552,28.98195,997.3000019788742,25
3.77012,-3.84546,-0.56839,-2.15512,-14.4978456552,28.98195,997.4020030349493,25
3.77012,-3.84546,-0.56849,-2.1555,-14.4978456552,28.98195,997.5090030580759,25
3.77012,-3.84628,-0.56861,-2.15592,-14.5009371536,28.98195,997.6029977202415,25
3.76948,-3.84628,-0.56871,-2.15633,-14.4984755344,28.769,997.7029971778393,25
3.76948,-3.84628,-0.56881,-2.1567,-14.4984755344,28.769,997.8069998323917,25
3.76948,-3.84628,-0.56892,-2.15712,-14.4984755344,28.769,997.8970013558865,25
3.79071,-2.75364,-0.569,-2.15741,-10.4382506844,28.78021,998.0019997805357,25
3.79586,-2.74548,-0.56908,-2.15771,-10.4214577128,28.78021,998.1029950082302,25
3.79843,-2.74058,-0.56915,-2.158,-10.4099012894,28.78021,998.2019986957312,25
3.79907,-2.73813,-0.56923,-2.15829,-10.402347539099999,28.98195,998.3030039817095,25
3.79907,-2.73731,-0.56931,-2.15859,-10.3992323017,28.98195,998.4089981764555,25
3.79907,-2.73731,-0.56938,-2.15886,-10.3992323017,28.769,998.5019970685244,25
3.79972,-2.73649,-0.56946,-2.15916,-10.397895782800001,28.769,998.60500395298,25
3.79972,-2.73731,-0.56953,-2.15943,-10.4010115532,28.769,998.6989986151457,25
3.79972,-2.73731,-0.56961,-2.15973,-10.4010115532,28.98195,998.8019954413176,25
3.79972,-2.73731,-0.56969,-2.16002,-10.4010115532,28.98195,998.9009991288185,25
3.79972,-2.73649,-0.56976,-2.16031,-10.397895782800001,28.78021,999.0009985864162,25
3.79972,-2.73731,-0.56984,-2.1606,-10.4010115532,28.78021,999.1050012409687,25
3.79972,-2.73649,-0.56992,-2.16089,-10.397895782800001,28.78021,999.2039948701859,25
3.79972,-2.73649,-0.56999,-2.16118,-10.397895782800001,28.98195,999.3050001561642,25
3.79972,-2.73649,-0.57006,-2.16144,-10.397895782800001,28.98195,999.3959974497557,25
3.79972,-2.73731,-0.57014,-2.16175,-10.4010115532,28.97074,999.4989942759275,25
3.79972,-2.73731,-0.57022,-2.16204,-10.4010115532,28.97074,999.6059942990541,25
3.79972,-2.73731,-0.57029,-2.16231,-10.4010115532,28.97074,999.6979974210262,25
3.79972,-2.73731,-0.57037,-2.16262,-10.4010115532,28.769,999.8029958456755,25
3.78235,-5.7637,-0.57044,-2.16289,-21.800330695,28.769,999.9010037630796,25
3.7386,-5.79065,-0.57061,-2.16352,-21.64892409,28.78021,1000.0040005892515,25
3.72123,-5.84945,-0.57078,-2.16416,-21.767148823499998,28.78021,1000.1060016453266,25
3.71672,-5.87313,-0.57095,-2.16478,-21.828779733599998,28.78021,1000.1979947090149,25
3.71415,-5.88946,-0.5711,-2.16535,-21.874337859,28.769,1000.3030031919479,25
3.71286,-5.89436,-0.57127,-2.16599,-21.8849334696,28.769,1000.3969978541136,25
3.71222,-5.89681,-0.57142,-2.16654,-21.8902560182,28.97074,1000.4989989101887,25
3.71158,-5.89926,-0.57159,-2.16715,-21.8955754308,28.97074,1000.5999941378832,25
3.71093,-5.89926,-0.57176,-2.16777,-21.8917409118,28.97074,1000.7019951939583,25
3.71029,-5.90089,-0.57192,-2.16838,-21.8940131581,28.769,1000.8030004799366,25
3.7283,-2.15098,-0.57198,-2.1686,-8.019498734,28.769,1000.9000025689602,25
3.78942,-2.09708,-0.57204,-2.16882,-7.9467168936,28.9035,1001.0029993951321,25
3.80422,-2.06931,-0.5721,-2.16905,-7.872110488200001,28.9035,1001.1039946228266,25
3.81001,-2.05543,-0.57215,-2.16925,-7.8312088543,28.9035,1001.1970035731792,25
3.81194,-2.0489,-0.57221,-2.16947,-7.810283866000001,28.9035,1001.3000003993511,25
3.81323,-2.04645,-0.57227,-2.1697,-7.8035845335000005,28.9035,1001.4049988240004,25
3.81387,-2.04563,-0.57232,-2.16991,-7.8017668881,28.769,1001.502000913024,25
3.81387,-2.04482,-0.57238,-2.17013,-7.7986776534,28.769,1001.6020003706217,25
3.81451,-2.04482,-0.57244,-2.17035,-7.7999863382,28.769,1001.7049971967936,25
3.81516,-2.04482,-0.57249,-2.17055,-7.801315471200001,28.769,1001.8060024827719,25
3.81065,-3.1497,-0.57259,-2.17091,-12.002404305,28.769,1001.9069977104664,25
3.79393,-3.15134,-0.57267,-2.17122,-11.955963366199999,28.98195,1001.9969992339611,25
3.78749,-3.16114,-0.57276,-2.17158,-11.9727861386,28.98195,1002.1039992570877,25
3.78621,-3.16603,-0.57285,-2.17191,-11.987254446300001,28.98195,1002.2080019116402,25
3.78556,-3.16767,-0.57293,-2.17223,-11.9914048452,28.98195,1002.3019965738058,25
3.78556,-3.1693,-0.57303,-2.17258,-11.997575307999998,28.98195,1002.4059992283583,25
3.78492,-3.1693,-0.57311,-2.17289,-11.995546956,28.98195,1002.5009997189045,25
3.78492,-3.17012,-0.5732,-2.17325,-11.998650590399999,28.98195,1002.6059981435537,25
3.78492,-3.17012,-0.57329,-2.17358,-11.998650590399999,28.98195,1002.7050018310547,25
3.78492,-3.17012,-0.57337,-2.17388,-11.998650590399999,28.98195,1002.8000023216009,25
3.79071,-2.04155,-0.57343,-2.17411,-7.738924000499999,28.98195,1002.9039949178696,25
3.80744,-2.03338,-0.57348,-2.17431,-7.741972347200001,28.98195,1002.9970038682222,25
3.81323,-2.0244,-0.57355,-2.17455,-7.719502812,28.98195,1003.09700332582,25
3.81516,-2.0195,-0.5736,-2.17476,-7.70471562,28.769,1003.2059948891401,25
3.8158,-2.01868,-0.57366,-2.17497,-7.702879143999999,28.769,1003.3020012080669,25
3.81644,-2.01787,-0.57371,-2.17518,-7.701079782799999,28.769,1003.4060038626194,25
3.81644,-2.01787,-0.57377,-2.1754,-7.701079782799999,28.769,1003.4959953278303,25
3.81644,-2.01705,-0.57382,-2.1756,-7.697950301999999,28.769,1003.5979963839054,25
3.81709,-2.01705,-0.57388,-2.17582,-7.699261384499999,28.769,1003.7019990384579,25
3.81709,-2.01705,-0.57393,-2.17603,-7.699261384499999,28.769,1003.8019984960556,25
3.81001,-3.54331,-0.57399,-2.17624,-13.5000465331,28.78021,1003.9019979536533,25
3.78814,-3.52861,-0.57409,-2.17662,-13.3668686854,28.78021,1004.0030032396317,25
3.77977,-3.53678,-0.57419,-2.177,-13.3682149406,28.78021,1004.1019968688488,25
3.7772,-3.5425,-0.57429,-2.17737,-13.380731,28.97074,1004.2039979249239,25
3.77656,-3.54576,-0.57439,-2.17776,-13.3907753856,28.97074,1004.2969968169928,25
3.77591,-3.5474,-0.57448,-2.17809,-13.394663134,28.769,1004.4069942086935,25
3.77527,-3.54821,-0.57459,-2.1785,-13.3954507667,28.769,1004.4959999620914,25
3.77527,-3.54903,-0.57468,-2.17887,-13.398546488100001,28.769,1004.6059973537922,25
3.77527,-3.54821,-0.57477,-2.1792,-13.3954507667,28.769,1004.6959988772869,25
3.77463,-3.54903,-0.57489,-2.17963,-13.396275108900001,28.769,1004.7989957034588,25
3.77205,-3.97857,-0.57497,-2.17996,-15.007364968500001,28.769,1004.9009967595339,25
3.76562,-3.97857,-0.57509,-2.1804,-14.9817827634,28.769,1005.0090026110411,25
3.76369,-3.98102,-0.57519,-2.18079,-14.9833251638,28.769,1005.1020015031099,25
3.7624,-3.98429,-0.57531,-2.18124,-14.990492696,28.769,1005.2069999277592,25
3.7624,-3.98592,-0.57542,-2.18164,-14.996625408,28.769,1005.3040020167828,25
3.76176,-3.98674,-0.57554,-2.18207,-14.997159062400002,28.769,1005.409000441432,25
3.76112,-3.98674,-0.57564,-2.18248,-14.994607548800001,28.769,1005.5040009319782,25
3.76112,-3.98755,-0.57576,-2.1829,-14.997654056,28.769,1005.6060019880533,25
3.76112,-3.98755,-0.57587,-2.18332,-14.997654056,28.769,1005.6969992816448,25
3.76047,-3.98755,-0.57597,-2.1837,-14.9950621485,28.769,1005.7979945093393,25
3.76498,-3.23463,-0.57608,-2.18413,-12.1783172574,28.769,1005.901001393795,25
3.77527,-3.2379,-0.57617,-2.18448,-12.223946732999998,28.769,1006.0019966214895,25
3.77913,-3.23218,-0.57627,-2.18483,-12.2148284034,28.769,1006.105999276042,25
3.78042,-3.22891,-0.57635,-2.18514,-12.2066359422,28.769,1006.1980023980141,25
3.78042,-3.2281,-0.57644,-2.18548,-12.203573802,28.769,1006.2980018556118,25
3.78106,-3.22728,-0.57653,-2.18583,-12.2025393168,28.769,1006.4009986817837,25
3.78042,-3.22646,-0.57662,-2.18617,-12.1973739132,28.769,1006.502003967762,25
3.78042,-3.22646,-0.57671,-2.1865,-12.1973739132,28.97074,1006.6009975969791,25
3.78106,-3.22646,-0.5768,-2.18684,-12.1994388476,28.97074,1006.7029986530542,25
3.78106,-3.22646,-0.57689,-2.1872,-12.1994388476,28.97074,1006.8040039390326,25
3.792,-0.9138,-0.57692,-2.18729,-3.4651295999999996,28.97074,1006.9029975682497,25
3.82867,-0.93748,-0.57694,-2.18739,-3.5893015515999998,28.97074,1007.004002854228,25
3.83768,-0.9383,-0.57697,-2.18749,-3.6008951440000003,28.97074,1007.1009948849678,25
3.84154,-0.93748,-0.577,-2.18759,-3.6013669192,28.97074,1007.1979969739914,25
3.84282,-0.93666,-0.57702,-2.18768,-3.5994157812000003,28.97074,1007.2970006614923,25
3.84347,-0.93666,-0.57705,-2.18778,-3.6000246102,28.97074,1007.3990017175674,25
3.84475,-0.93585,-0.57707,-2.18789,-3.5981092875,28.97074,1007.5029943138361,25
3.84475,-0.93585,-0.5771,-2.18798,-3.5981092875,28.97074,1007.5979948043823,25
3.8454,-0.93585,-0.57713,-2.18809,-3.59871759,28.97074,1007.7049948275089,25
3.8454,-0.93585,-0.57715,-2.18818,-3.59871759,28.769,1007.7980037778616,25
3.8203,-4.26357,-0.57722,-2.18845,-16.288116471,28.769,1007.9050038009882,25
3.7772,-4.28807,-0.57734,-2.18891,-16.196898004,28.769,1008.0080006271601,25
3.7624,-4.32564,-0.57745,-2.18934,-16.274787936,28.769,1008.1039968878031,25
3.75597,-4.35422,-0.57757,-2.18977,-16.3543196934,28.769,1008.2059979438782,25
3.75404,-4.3632,-0.57769,-2.19023,-16.379627327999998,28.769,1008.2969952374697,25
3.75339,-4.36728,-0.57781,-2.19068,-16.3921050792,28.769,1008.4059968590736,25
3.75275,-4.36892,-0.57793,-2.19113,-16.395464529999998,28.769,1008.4959983825684,25
3.75211,-4.36973,-0.57806,-2.1916,-16.3957076303,28.769,1008.6009968072176,25
3.75146,-4.37055,-0.57818,-2.19208,-16.395943502999998,28.769,1008.7029978632927,25
3.75082,-4.37055,-0.57831,-2.19255,-16.393146351,28.97074,1008.7979983538389,25
3.74889,-4.80499,-0.57843,-2.19299,-18.0133789611,28.97074,1008.8959962129593,25
3.74117,-4.80499,-0.57857,-2.19353,-17.9762844383,28.97074,1009.0040020644665,25
3.73924,-4.80989,-0.57871,-2.19404,-17.9853330836,28.769,1009.1060031205416,25
3.73795,-4.81234,-0.57884,-2.19454,-17.988286303,28.769,1009.2049967497587,25
3.73731,-4.81397,-0.57897,-2.19501,-17.9912982207,28.769,1009.2979956418276,25
3.73731,-4.81561,-0.5791,-2.19551,-17.997427409100002,28.769,1009.3999966979027,25
3.73667,-4.81642,-0.57924,-2.19602,-17.9973721214,28.769,1009.4999961555004,25
3.73602,-4.81642,-0.57937,-2.1965,-17.9942414484,28.769,1009.606996178627,25
3.73602,-4.81724,-0.57951,-2.19704,-17.9973049848,28.769,1009.705999866128,25
3.73538,-4.81724,-0.57964,-2.19753,-17.9942219512,28.769,1009.8050035536289,25
3.73988,-3.89936,-0.57977,-2.198,-14.5831384768,28.769,1009.8969966173172,25
3.75726,-3.75318,-0.57987,-2.1984,-14.1016730868,28.97074,1009.9989976733923,25
3.76369,-3.68949,-0.57998,-2.1988,-13.8860966181,28.97074,1010.1039960980415,25
3.76498,-3.67234,-0.58008,-2.19916,-13.8262866532,28.97074,1010.1989965885878,25
3.76562,-3.66662,-0.58019,-2.19957,-13.807097604400001,28.769,1010.303995013237,25
3.76562,-3.66499,-0.58028,-2.19992,-13.8009596438,28.769,1010.3989955037832,25
3.76562,-3.66499,-0.58039,-2.20033,-13.8009596438,28.769,1010.5070013552904,25
3.76562,-3.66499,-0.58049,-2.2007,-13.8009596438,28.769,1010.5970028787851,25
3.76562,-3.66417,-0.58059,-2.20109,-13.7978718354,28.769,1010.7009954750538,25
3.76562,-3.66499,-0.5807,-2.20149,-13.8009596438,28.769,1010.8069997280836,25
3.76562,-3.66417,-0.58079,-2.20185,-13.7978718354,28.769,1010.8979970216751,25
3.72573,-5.66979,-0.58095,-2.20244,-21.1241066967,28.769,1010.9999980777502,25
3.71544,-5.70409,-0.58111,-2.20304,-21.1932041496,28.769,1011.0990017652512,25
3.71093,-5.72695,-0.58127,-2.20362,-21.2523105635,28.769,1011.1999969929457,25
3.709,-5.73594,-0.58143,-2.20423,-21.274601460000003,28.78021,1011.3019980490208,25
3.70836,-5.74084,-0.58159,-2.20482,-21.2891014224,28.78021,1011.4010017365217,25
3.70772,-5.74329,-0.58175,-2.20541,-21.294511198800002,28.98195,1011.5030027925968,25
3.70707,-5.7441,-0.58191,-2.206,-21.293780787,28.98195,1011.6010006517172,25
3.70707,-5.74492,-0.58207,-2.20659,-21.2968205844,28.98195,1011.7030017077923,25
3.70643,-5.74574,-0.58223,-2.2072,-21.296183108199997,28.78021,1011.8059985339642,25
3.72123,-1.86434,-0.58238,-2.20774,-6.9376379382,28.78021,1011.8980016559362,25
3.78621,-1.84883,-0.58243,-2.20794,-7.0000586343,28.78021,1012.0020043104887,25
3.80293,-1.82923,-0.58248,-2.20814,-6.9564336439,28.78021,1012.1009979397058,25
3.80937,-1.81698,-0.58253,-2.20833,-6.9215491026,28.78021,1012.2009973973036,25
3.8113,-1.8129,-0.58258,-2.20852,-6.90950577,28.78021,1012.3000010848045,25
3.81258,-1.81045,-0.58263,-2.20871,-6.9024854609999995,28.78021,1012.3970031738281,25
3.81258,-1.80963,-0.58268,-2.2089,-6.8993591454,28.78021,1012.5009957700968,25
3.81323,-1.80963,-0.58274,-2.2091,-6.9005354049,28.78021,1012.5999994575977,25
3.81387,-1.80963,-0.58279,-2.2093,-6.901693568100001,28.78021,1012.7040021121502,25
3.81451,-1.80881,-0.58283,-2.20947,-6.8997238330999995,28.78021,1012.797001004219,25
3.80808,-2.9186,-0.58289,-2.20967,-11.114262288,28.78021,1012.8999978303909,25
3.792,-2.91778,-0.58297,-2.20999,-11.064221759999999,28.78021,1013.0040004849434,25
3.78749,-2.9235,-0.58305,-2.21027,-11.072727015000002,28.78021,1013.097995147109,25
3.78556,-2.92922,-0.58313,-2.2106,-11.0887380632,28.78021,1013.1999962031841,25
3.78492,-2.93085,-0.58321,-2.21091,-11.093032782,28.78021,1013.3049946278334,25
3.78492,-2.93167,-0.58329,-2.2112,-11.0961364164,28.78021,1013.3999951183796,25
